label,message
ham  ,"Se você quiser mapquest ou algo assim, procure por ""usf dogwood drive"", essa é a pequena rua onde fica o estacionamento"
ham  ,Tudo bem se eu quiser ir mais tarde hoje à noite?
ham  ,"Morri... Eu acidentalmente deletei uma mensagem, suponho que coloquei no arquivo do SIM. Haiz... Estou tão triste..."
spam ,"Bem-vindo ao UK-mobile-date esta mensagem é GRATUITA dando a você chamadas gratuitas para 08719839835. As futuras mensagens serão cobradas a 150p diariamente. Para cancelar, envie ""go stop"" para 89123"
ham  ,"Isto é desejar a você um ótimo dia. Moji me contou sobre sua oferta e, como sempre, fiquei sem palavras. Você se oferece tão facilmente para ir tão longe em meu nome e é impressionante. Meu exame é na próxima sexta-feira. Depois disso, manterei contato mais. Desculpe."
ham  ,"Obrigado novamente pela sua resposta hoje. Quando seu visto vai chegar? E você ainda está comprando a Gucci e as bolsas? As coisas da minha irmã não estão fáceis, o tio John também tem suas próprias contas, então eu realmente preciso pensar em como fazer meu próprio dinheiro. Até mais tarde, sha."
ham  ,"Desculpe por ter desistido ontem à noite, a merda está acontecendo seriamente com meu colega de quarto. O que você vai fazer hoje à noite?"
ham  ,"Ele disse que eu fico bonita com cabelo longo, mas acho que ele está cortando bem curto para mim."
ham  ,Ranjith cal drpd Deeraj e deepak 5min de espera
ham  ,"SAÚDE POR CHAMAR BABE. SOZI NÃO CONSEGUI FALAR, MAS QUERO TE CONTAR DETALHES MAIS TARDE QUANDO PUDERMOS CONVERSAR CORRETAMENTE X"
ham  ,"Ei, você ainda está na academia?"
ham  ,"Ela disse, ''você se importa se eu for para o quarto por um minuto?'' ''OK'', eu estava com um humor sexy. Ela saiu 5 minutos depois com um bolo...e minha esposa,"
ham  ,"Muito melhor agora, obrigado rs"
ham  ,"Nada, smsing u n xy lor. Desculpe lor os caras nunca v u pessoalmente mas eles meio que te conhecem lor. Então vc quer 2 conhecê-los xy me peça para te levar junto 4 nossa próxima reunião."
ham  ,"Me avise quando eu puder passar para pegar, estou livre basicamente a qualquer hora depois de 1 durante todo esse semestre"
ham  ,U... Você é tão eficiente... Nossa... Obrigado...
spam ,3. Você recebeu seu conteúdo móvel. Aproveite
ham  ,S mas não consigo dormir.
spam ,Quer SEXO explícito em 30 segundos? Ligue para 02073162414 agora! Custa 20p/min
ham  ,Nos encontraremos em breve princesa! Ttyl!
ham  ,"Vou buscá-lo por volta das 17h15 para irmos a Taunton, se você ainda quiser vir."
ham  ,Oh :-)apenas 4 jogadores externos podem jogar agora
ham  ,Eu qualquer coisa lor.
ham  ,Erutupalam thandiyachu
ham  ,Por que você não pode tentar uma nova invenção para voar? Não estou brincando.
ham  ,Não...está cheio de letras de músicas...
ham  ,O que você acha que é necessário para providenciar o transporte se não puder fazer isso? Obrigado
ham  ,"O verdadeiro amor e cuidado nunca passarão despercebidos, embora muitas vezes alguém cometa erros ao valorizá-lo, mas certamente entenderá quando começar a sentir falta dele."
ham  ,"Compras? Eh, estou falando sobre Syd Leh ... Haha"
ham  ,O que não está entendendo.
ham  ,tenha * bom final de semana.
ham  ,"Chamada errada, chamada errada, khelate kintu oponente, chamada errada, dhorte lage. Essa é a regra. Aquele com ótima qualidade de recepção telefônica vence."
ham  ,"Me ligue quando tiver oportunidade, por favor &lt;3"
ham  ,O novo jogo deus ex chegará no começo do ano que vem
ham  ,Meu computador acabou de fritar a única peça essencial que não guardamos de reserva porque meus colegas de quarto idiotas adoram deixar a coisa funcionando no máximo &lt;#&gt; /7
ham  ,"Minha amiga, ela está estudando em Warwick, planejamos fazer compras e ir a um show amanhã, mas pode ser cancelado, não nos vemos há muito tempo, sim, deveríamos nos encontrar algum dia!"
ham  ,Provavelmente algumas horas no máximo
ham  ,KKK ...
ham  ,"Cara, esse ônibus é muito, muito, muito lento. Acho que você vai chegar lá antes de mim."
ham  ,"Espero que este texto te encontre sorrindo. Se não, então deixe que este texto te dê um motivo para sorrir. Tenha um lindo dia."
ham  ,"Caso você acorde se perguntando onde estou, esqueci que tenho que cuidar de algo para a vovó hoje, deve ser feito antes do desfile"
ham  ,OK
spam ,"Último Nokia Mobile ou iPod MP3 Player +£400 proze GARANTIDO! Responder com: GANHE para 83355 agora! Norcorp Ltd.£1,50/Mtmsgrcvd18+"
spam ,"SERVIÇOS DE SMS. para seus créditos de texto inclusos, acesse www.comuk.net login= 3qxj9 cancele a assinatura com STOP, sem custo extra. ajuda 08702840625.COMUK. 220-CM2 9AE"
ham  ,Não tenha pressa.
ham  ,Então qual é a decisão?
ham  ,"O que você acha então, vadia?"
ham  ,Estúpido. Não é possível
ham  ,Ela disse ao RH que ele queria um emprego em Chennai:) porque eu estou trabalhando aqui:)
spam ,Mobile Club: Escolha qualquer um dos itens de alta qualidade para seu celular. 7cfca1a
ham  ,Quando vocês vão embora?
ham  ,"Ele nunca resmunga, mas eu fico triste... Hee... Compre tmr lor depois do almoço. Mas ainda nos encontramos para o almoço, tmr não. Nunca ouvi falar deles lei. Você tem muito trabalho, ar?"
ham  ,Não consigo fazer nada.
ham  ,Você está fazendo álgebra linear hoje?
ham  ,Este fim de semana está bom (uma desculpa para não decorar muito)
ham  ,"Desculpa por ter sentido sua falta, querida. Fiquei acordado até tarde e dormi até tarde. Espero que você aproveite sua aula de direção, boytoy. Eu também sinto sua falta... *beijo provocador*"
ham  ,Agora projeto pa. Depois disso só eu posso vir.
spam ,"Dinheiro que ganhei, número vencedor 946, o que devo fazer a seguir?"
ham  ,"Claro, sempre que você aparecer &gt;:("
ham  ,"Isso foi aleatório, vi meu antigo colega de quarto no campus. Ele se formou"
spam ,"Parabéns! 2 celulares 3G Videofones são seus. Ligue para 09061744553 agora! Faça videochamadas com seus amigos, jogue jogos Java, baixe músicas PolyH, alugue noline. BX420. IP4. 5WE. 150PM"
ham  ,"Os homens sempre precisam de uma esposa bonita, inteligente, atenciosa, amorosa, ajustável e cooperativa. Mas a lei permite apenas uma esposa..."
ham  ,"Que droga. Então o que você planejou para o seu namorado? Eu sou seu namorado, não sou?"
ham  ,"Acabei de pegar parte de Nottingham - 3 horas e 63 milhas. Ainda bem que amo tanto meu homem, mas só estou a 40 mph. Ei, ho"
ham  ,"O que pensar, ninguém diz claramente. Ok, não precisa perguntar a ela. Eu irei se ela vier ou não."
ham  ,"Olá, bom dia. Obrigado. Desejo que você faça o mesmo."
ham  ,VOCÊ QUER NOS CONHECER COM MORRO?
ham  ,"Na verdade, decidi que estava com muita fome, então ainda não fui embora :V"
ham  ,Já enviei minha parte.
ham  ,Porque eu estava fazendo compras com Darren agora mesmo e liguei para ele para perguntar que presente ele queria. Então ele começou a adivinhar com quem eu estava e finalmente adivinhou Darren Lor.
spam ,"Eu quero um pau! Meu marido está viajando, preciso de um homem de verdade para me satisfazer. Envie uma mensagem para ESPOSA para 89938 para ação sem compromisso. (Envie uma mensagem para STOP 2 end, envie uma mensagem para £ 1,50 cada. OTBox 731 LA1 7WS.)"
ham  ,Entenda. A perda dele é meu ganho :) Então você trabalha? Escola?
ham  ,"COMO VOCÊ ESTÁ? EU SINTI SUA FALTA! EU NÃO TENHO MEIO DE LEVANTAR, ESTOU UM POUCO ENTEDIADO COM O FERIADO, QUERO VOLTAR PARA A FACULDADE! É TRISTE, NÃO É?xx"
ham  ,"Olá, provavelmente voltando para casa * fim de semana depois do próximo"
ham  ,Mas não se esqueça que eu te amo... E eu caminho ao seu lado. Cuidando de você e mantendo seu coração aquecido.
ham  ,"Eu queria que as coisas fossem diferentes. Eu me pergunto quando eu serei capaz de mostrar o quanto eu valorizo você. Por favor, continue as caminhadas rápidas sem drogas sem me perguntar por favor e encontre coisas para rir. Eu te amo muito."
ham  ,"Ok, nossos dois dias. Então, o que você vai fazer para o jantar hoje à noite? Estou convidado?"
spam ,Ótimo serviço - bate-papo com vídeo de sexo ao vivo no seu celular - veja as garotas mais sexy e safadas ao vivo no seu telefone - 4 detalhes envie uma mensagem de texto com tesão para 89070 para cancelar envie STOP para 89070
ham  ,"Não tenho dinheiro para o Steve, meu amigo! !"
ham  ,"ESTOU ATRASADO, DIGO QUE ESTOU A CAMINHO"
ham  ,Nunca culpe um dia em sua vida. Bons dias lhe dão felicidade. Dias ruins lhe dão experiência. Ambos são essenciais na vida! Todos são bênçãos de Deus! Bom dia.:
ham  ,Normalmente eu bebo mais água diariamente:)
ham  ,Ouso perguntar... Teve sorte em consertar o carro?
ham  ,"A festa é na minha casa na USF, sem custos (mas se você puder contribuir de alguma forma, será muito apreciado) e sim, temos espaço para mais um"
ham  ,"Urgh, o treinador é quente, cheira a gordura de batata frita! Obrigado novamente, especialmente pelo edredom (não é uma palavra de texto preditivo)."
ham  ,Olá. Como foi a noite passada? Fui safada e comprei roupas para mim e muito pouco... Pronta para mais compras! Que tipo de hora você quer se encontrar?
spam ,"FreeMsg Oi, baby, uau, acabei de comprar uma nova câmera. Quer ver uma foto quente? Ou quer bater um papo? Estou aqui para enviar um SMS / responder CHAT para 82242 Ajuda 08712317606 Msg150p 2rcv"
ham  ,Estou tentando falar com ele sem sucesso
ham  ,quando você e o Derek terminaram a aula?
ham  ,Nunca y lei... Eu sou preguiçoso... Entendeu o que? Naquele dia ü me envie a url não consigo trabalhar um...
ham  ,Nunca tente sozinho suportar o peso de uma lágrima que sai do seu coração e cai pelos seus olhos... Lembre-se sempre de que um AMIGO ESTÚPIDO está aqui para compartilhar... BSLVYL
ham  ,"Ei, cara. Falei com o pessoal da revista. Estamos no ar. a entrega é até o fim do mês. Entrega no dia 24 de setembro. Falo depois."
ham  ,Espero que você esteja tendo uma boa semana. Só estou checando
ham  ,"Haha, meu amigo Tyler literalmente perguntou se você poderia dar a ele um dubsack"
ham  ,"Ei! Você gostaria de me encontrar às 4 no cha? Tome uma bebida por minha conta. Se não puder, mande uma mensagem ou me ligue e podemos nos encontrar mais tarde. Estou muito cansado, cheguei às 3 da tarde ;) Com amor, Pete x x x"
ham  ,"Ótimo. Tenha uma viagem segura. Não entre em pânico, entregue tudo."
ham  ,"SINTOMAS quando você está apaixonado: ""1. Você gosta de ouvir músicas 2. Você é parado quando vê o nome da pessoa amada 3. Você não fica bravo quando sua"
ham  ,"Sun ah... Talvez eu possa, se não tiver nada... Tenho que marcar uma aula... O pilates é no Orchard, mas você sabe..."
ham  ,"Tente fazer algo, querida. Você leu algo para os exames"
ham  ,"7 maravilhas no meu MUNDO 7º Você 6º Seu estilo 5º Seu sorriso 4º Sua personalidade 3º Sua natureza 2º Seu SMS e 1º ""Sua linda amizade""... bom dia querida"
ham  ,Preparando-se para enviar comp
ham  ,Estou no hospital da. . Voltarei para casa à noite
ham  ,PISS IS TALKING É ALGUÉM QUE PERCEBEU ESSE PONTO. (AGORA LEIA DE VOLTA PARA TRÁS)
ham  ,Pense + sim. Você fará.
ham  ,"Estou acordado, oh. O que houve?"
ham  ,"Boa tarde meu boytoy. Como vai esse dia de andar aqui e ali? Você recebeu o resumo da polícia? Você ainda está fora de casa? Eu acordo e sinto sua falta, baby"
ham  ,Quanto você está tentando ganhar?
ham  ,"Venha &lt;DECIMAL&gt; pm vikky..estou do outro lado do nw, apareço nessa hora"
ham  ,Diga-me novamente qual é o seu endereço
ham  ,"Honeybee disse: *Eu sou a mais doce do mundo* Deus riu e disse: *Espere, você não conheceu a pessoa que está lendo esta mensagem* MORAL: Até DEUS sabe fazer piadas! GM+GN+GE+GN:)"
ham  ,"Devo comprar um blackberry bold 2 ou um torch para ele? Devo comprar um novo ou usado? Me avise. Além disso, você está dizendo que eu deveria comprar o &lt;#&gt; g wifi ipad. E o que você está dizendo sobre o &lt;#&gt; g?"
ham  ,"Mas vocês estavam juntos, então você deveria estar pensando nele"
ham  ,"Olá, como vai a ensolarada África? Espero que esteja se divertindo. Dê um grande beijo meu naquela velha e grande prata."
ham  ,A QUE HORAS devo ir amanhã
spam ,Quer dar uma risada? Experimente o CHIT-CHAT no seu celular agora! Entre enviando a palavra: CHAT para No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
ham  ,"CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! AMO JEN XXX. PSXTRA LRG PORÇÕES PARA MIM, POR FAVOR"
ham  ,"Meu Deus, como você sabia o que eu comi?"
spam ,"URGENTE! Esta é a segunda tentativa de contato com você! Você GANHOU £ 1.000 LIGUE PARA 09071512432 b4 300603t&csBCM4235WC1N3XX. custo da chamada 150 ppm celulares variam. máx. £ 7,50"
ham  ,:( mas você não está aqui...
ham  ,Não diretamente atrás... Cerca de 4 fileiras atrás...
spam ,"Parabéns, você ganhou 500 vouchers de CD ou 125 brindes garantidos e entrada gratuita para 2 sorteios de 100 semanas. Envie MUSIC para 87066"
spam ,"Seu contrato de celular tem 11 meses? Últimos Motorola, Nokia etc. todos GRÁTIS! Minutos duplos e SMS nas tarifas Orange. TEXTO SIM para retorno de chamada, não para remover dos registros"
spam ,Urgente! Ligue para 09066350750 do seu telefone fixo. Suas férias de cortesia em Ibiza 4* ou 10.000 em dinheiro aguardam coleta SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+
ham  ,Ainda não há planos. O que você está fazendo?
ham  ,"Olá... Meu noivado foi marcado para o dia &lt;#&gt; do mês que vem. Sei que é realmente chocante, mas... hmm njan vilikkam... foi tudo de repente;-(."
ham  ,"Não é claro. Só matemática, um dia, um capítulo, em um mês podemos terminar."
ham  ,"Nossa, não pensei que fosse tão comum. Retiro tudo o que disse, você não é uma aberração! A menos que você o corte fora:-)"
spam ,"Para ter a chance de ganhar uma maratona de compras semanal de £ 250 TXT: COMPRE para 80878. T's&C's www.txt-2-shop.com atendimento ao cliente 08715705022, 1x150p/semana"
ham  ,Nãããããão por favor. A última coisa que preciso é de estresse. Por uma vez na vida seja justo.
spam ,Você tem um admirador secreto que está procurando fazer contato com você - descubra quem eles R*revelam que acha que você é tão especial - ligue para 09065171142 - envie uma mensagem de texto - 08718727870150ppm
spam ,"Mila, 23 anos, loira, nova no Reino Unido. Procuro sexo com caras do Reino Unido. Se você gosta de diversão comigo. Envie MTALK para 69866.18. 30pp/txt 1º 5 grátis. £ 1,50 incrementos. Ajuda08718728876"
ham  ,"Vou ver se consigo passar por lá em breve, tenho algumas coisas para resolver aqui primeiro"
ham  ,"Queria te desejar um Feliz Ano Novo e queria falar com você sobre alguns conselhos legais para quando Gary e eu nos separarmos, mas pessoalmente. Vou fazer uma viagem para Ptbo para isso. Espero que esteja tudo bem com você, querida, e eu te amo :)"
ham  ,Você ainda não terminou o trabalho ou algo assim?
ham  ,Amanhã não vou ao teatro... Então posso ir aonde você me chamar... Diga-me onde e quando devo ir amanhã
spam ,"Bem feito INGLATERRA! Obtenha o toque oficial poli ou bandeira colorida no seu celular! envie TONE ou FLAG para 84199 AGORA! Cancele a inscrição txt ENG STOP. Box39822 W111WX £ 1,50"
ham  ,"Certo, não foi você quem ligou, foi alguém com um número como o seu!"
ham  ,"Tudo bem, eu estava com raiva. Te mando uma mensagem depois que eu chegar em casa hoje à noite."
ham  ,Eu também me diverti. É bom fazer algo um pouco diferente com meus fins de semana para variar. Vejo vocês em breve
ham  ,"Ei, desculpe, eu estava no chuveiro, ei"
ham  ,"Carlos caiu, mas tenho que buscá-lo com ele, então passarei na USF em breve"
ham  ,Calor total pa:-) Eu apliquei óleo pa.
ham  ,Estou preso no meio da fileira do lado direito da rua...
ham  ,Você já colocou sua linha telefônica de volta em funcionamento?
ham  ,"Olá, você decidiu o que vai ganhar no aniversário dele? Se não, provavelmente vou dar a ele um voucher da Virgin ou de algo assim."
spam ,FreeMsg: Txt: LIGUE para o número: 86888 e reivindique sua recompensa de 3 horas de conversação para usar no seu telefone agora! Assinar6GBP/mês inc 3hrs 16 parar?txtParar
ham  ,"Ei, J! Você está se sentindo melhor? Espero que sim, querido. Agora estou me sentindo mal e acho que também posso ter amigdalite! Droga, estou deitado na cama, realmente entediado. Me ama muito xxxx"
ham  ,"E não pretendo passar a noite aqui, mas provavelmente não voltarei até tarde."
ham  ,OBRIGADO 4 COLOQUE O FONE EM MIM!!
ham  ,"Preciso de um 8º, mas estou fora do campus no momento. Posso buscá-lo em uma ou duas horas?"
ham  ,"Oh... Haha... Então deveríamos ter ido hoje também... Nossa, nunca mais... Kaiez, não me importo de ir ao jazz oso... O hip hop open assustado não consegue acompanhar..."
ham  ,"Tenho corrido, mas só consegui 5 minutos e depois precisei de oxigênio! Talvez tenha que recorrer à opção do rolo!"
ham  ,Vivemos nos próximos &lt;#&gt; minutos
ham  ,E de perguntar assim.
ham  ,Estou feliz em falar com você.
ham  ,Que horas terminam?
ham  ,"Desculpa, da. Fiquei louco, com tantos trabalhos pendentes, o que fazer?"
ham  ,Quanto você ganhou pela limpeza
ham  ,como está minha pessoa favorita hoje? você está trabalhando duro? não consegui dormir de novo ontem à noite quase te liguei às 4h30
spam ,Quiz Sunshine! Ganhe um super gravador de DVD Sony se você souber o nome da capital da Austrália? Envie MQUIZ para 82277. B
ham  ,Ü chamou o pai oredi...
ham  ,Bom. Você acha que poderia me enviar algumas fotos? Eu adoraria ver sua parte superior e inferior...
ham  ,"Não... Vou usar meus tênis de qualquer maneira... Vou me atrasar, heh."
ham  ,"Desculpe, ligo mais tarde na reunião."
ham  ,ESTE É UM SHOWR LONGO PARA CARALHO
ham  ,"Recebido, compreendido e posto em prática!"
ham  ,Eles finalmente vieram consertar o teto.
ham  ,"Você precisa dos meus presentes sempre porque você não pode perder o amor. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'Esse mns prabha é'AMOR' Entendi. Não sinta minha falta...."
ham  ,Termine de soprar meu cabelo. Você já terminou o jantar?
ham  ,Estou no ônibus. Te amo
ham  ,Kkkk... Eu sabia disso... Eu o vi na loja de um dólar
spam ,"Ligue para nosso representante de atendimento ao cliente no número 0800 169 6031 entre 10h e 21h, pois você GANHOU um prêmio garantido de £ 1.000 em dinheiro ou £ 5.000!"
spam ,"Os números Voda de hoje que terminam com 7634 são selecionados para receber uma recompensa de £ 350. Se você tiver uma correspondência, ligue para 08712300220 citando o código de reivindicação 7684, taxas padrão se aplicam."
ham  ,"Somente feriado no sábado e domingo, então é muito difícil :)"
ham  ,Todos se divertiram esta noite. Saudades.
ham  ,Tem muito dinheiro para gasolina e quer embarcar em uma grande aventura na natureza com o Galileu em breve?
ham  ,"Estou em uma reunião, me ligue mais tarde em"
ham  ,"Nossa, isso é gay. A atualização do firmware vai ajudar?"
ham  ,Isso não vai dar certo. Tenho que passar para a morfina
ham  ,"Como é que eu não... Sim, eu cortei meu cabelo..."
ham  ,K k pa Almoçou aha.
ham  ,Oh ho. É a primeira vez que você usa esse tipo de palavra
ham  ,O capitão Vijaykanth está fazendo comédia no Captain TV... ele está bêbado :)
ham  ,Claro. Acho que Deus me deixou em espera agora.
ham  ,Você esconde alguma coisa ou mantém distância de mim?
ham  ,Não tenho.
spam ,Você está sendo enganado! Obtenha seu conteúdo móvel em www.clubmoby.com ligue para 08717509990 poly/true/Pix/Ringtones/Games seis downloads por apenas 3
ham  ,"Desculpe, não bloqueei meu teclado."
ham  ,Você entendeu a história dessa pessoa?
ham  ,Você está planejando vir para Chennai?
spam ,"Tentamos entrar em contato com você sobre sua resposta à nossa oferta de um telefone com vídeo 750 a qualquer hora, qualquer minuto de rede, aluguel de linha com metade do preço, filmadora. Responda ou ligue para 08000930705."
ham  ,"Deus criou um espaço entre seus dedos, então alguém muito especial preencherá esses espaços segurando suas mãos. Agora, por favor, não pergunte por que ele criou tanto espaço entre as pernas!!!"
ham  ,Estamos bem. Vou dormir agora. Mais tarde
ham  ,"Por favor, proteja-se de ameaças eletrônicas. O SIB nunca pede informações sensíveis como senhas, PIN de ATM/SMS por e-mail. Nunca compartilhe sua senha com ninguém."
ham  ,"Finalmente aconteceu..! Depois de décadas..! CERVEJA agora é mais barata que GASOLINA! O governo espera que ""BEBAMOS"". . . Mas não ""DIRIJAMOS"""
spam ,UMA RECOMPENSA DE NATAL DE £ 400 ESTÁ ESPERANDO POR VOCÊ! Nosso computador escolheu você aleatoriamente entre nossos clientes móveis fiéis para receber uma recompensa de £ 400. Basta ligar para 09066380611
ham  ,Onde você vai se encontrar amanhã?
ham  ,Kkkk sim. Mas vai dar um toque apimentado ao seu dia.
ham  ,Espero que você esteja tendo um ótimo dia.
ham  ,Nossa mãe Prasanth ettans faleceu ontem à noite. Apenas reze por ela e sua família.
ham  ,"K, vou resolver alguma coisa"
spam ,PRIVADO! Seu extrato de conta de 2003 mostra 800 pontos S. I. M. não resgatados. Ligue para 08718738002 Código de identificação: 48922 Expira em 21/11/04
ham  ,"Esta mensagem é de um grande médico da Índia:-): 1) Não beba APPY FIZZ. Ele contém câncer, causando envelhecimento"
ham  ,"Não posso atender o telefone agora. Por favor, envie uma mensagem"
ham  ,Você liga para ele e conta agora na frente deles. Ligue para ele agora.
ham  ,"Ok, sem problemas..."
ham  ,Primeiro as damas e depois o gênero k.
ham  ,"Não. Sim, por favor. Tem nadado?"
ham  ,Mamãe não vai mais para Robinson.
ham  ,"Ok, vou deixar você saber os detalhes mais tarde..."
ham  ,Não...nome do software tel.
ham  ,Eu envio as impressões.
ham  ,"EU REALMENTE ESTOU TÃO TÃO TÃO TÃO TÃO TRANQUILO QUE ACONTECE NA NOITE DA MINHA MÃE, E A 2MORO?"
ham  ,"Quando eu nasci, DEUS disse: ""Oh, não! Outro IDIOTA"". Quando você nasceu, DEUS disse: ""OH, não! COMPETIÇÃO"". Quem diria, um dia esses dois se tornariam AMIGOS PARA SEMPRE!"
ham  ,"Não recebi sua mensagem completa...algum texto está faltando, envie novamente"
ham  ,"Provavelmente não, estou quase sem gasolina e amanhã recebo algum dinheiro"
spam ,"Anúncio de atendimento ao cliente. Tentamos fazer uma entrega para você recentemente, mas não conseguimos. Ligue para 07099833605 para reagendar. Ref:9280114"
ham  ,Esqueci de perguntar ü tudo.. Tem um cartão na lei presente... Como? Ü todos querem escrever algo ou assinar nele?
ham  ,Estou saindo de casa agora.
spam ,"Oi, gata, aqui é a Chloe, como vai? Eu estava bêbada no sábado à noite, foi ótimo! Como foi seu fim de semana? Você está com saudades de mim? SP visionsms.com Texto de parada para parada 150p/texto"
ham  ,Ü pronto então me ligue...
ham  ,Wewa tem 130. Iriver 255. Todos 128 mb.
ham  ,Ainda bem que agora estou conseguindo a conexão com o bw
ham  ,"Desculpe, só agora cheguei em casa."
ham  ,"Que legal, ele vai ficar aqui a noite toda, me avise quando você estiver por perto"
ham  ,Você vai ficar na cidade?
ham  ,"Haha sim, 2 oz é muita coisa"
ham  ,"Ok, você pode me levar para fazer compras quando receber seu pagamento =D"
ham  ,"Minha vida significa muito para mim, Não porque eu ame minha vida, Mas porque eu amo as pessoas na minha vida, O mundo as chama de amigas, eu as chamo de meu mundo:-).. Ge:-).."
ham  ,"Tudo bem, nós entregaremos para você, nos vemos em &lt;#&gt; minutos"
ham  ,"Mas, por favor, não brinque com a vida dos outros."
ham  ,Comendo meu almoço...
ham  ,"Hmmm, mas você deveria dar um dia."
ham  ,"Não tentei, g e eu decidimos não sair"
ham  ,"Ok, sem problemas"
ham  ,Certamente darei a você:-) enquanto venho fazer uma análise.
ham  ,"No final de março, eu deveria estar pronto. Mas com certeza vou ligar para você. O problema é que meu capital nunca está completo. Quão longe com você. Como está o trabalho e as moças?"
ham  ,"Tessy...por favor, me faça um favor. Por favor, transmita meus desejos de aniversário para Nimya...por favor, não esqueça. Hoje é o aniversário dela, Shijas"
ham  ,"Por favor, dê a ela a comida, de preferência papa, bem devagar, com muito açúcar. Você pode levar até uma hora para dar. E então um pouco de água. Bem, bem devagar."
spam ,URGENTE! Seu celular nº 07808726822 recebeu um prêmio de bônus de £ 2.000 em 02/09/03! Esta é nossa segunda tentativa de entrar em contato com VOCÊ! Ligue para 0871-872-9758 BOX95QU
ham  ,"Um cara que se acostuma, mas é burro demais para perceber."
ham  ,"Ok, vou aí em breve só para resolver algumas coisas."
ham  ,Don no da:)o que você planeja?
ham  ,"Sim, tudo bem"
spam ,"GANHE: Temos um ganhador! O Sr. T. Foley ganhou um iPod! Mais prêmios emocionantes em breve, então fique de olho no seu celular ou visite www.win-82050.co.uk"
ham  ,Gostei do novo celular
ham  ,A qualquer momento...
ham  ,Mmmmmmm *aconchega-se em você* ...*suspiro profundo e satisfeito* ... *sussurra* ... Eu te amo tanto que mal consigo suportar...
ham  ,"Sim, mas eles dizem que houve algum erro."
ham  ,"Olá, de qualquer forma, eu tenho que fazer isso :-)"
ham  ,"Uau, tão saudável. Antigo aeroporto rd lor. Não consigo pensar em mais nada. Mas vou dar banho no meu cachorro mais tarde."
ham  ,Com minha família reservando um pacote turístico.
ham  ,"Você disse negrito, depois tocha. Ou uma tocha e 2bold?"
ham  ,"Haha, incrível, talvez eu precise te aceitar nessa. O que você vai fazer hoje à noite?"
ham  ,"Sim, eu sei que você vai dar...está tudo bem, obrigado, Kano...de qualquer forma, aproveite sua família com seu primeiro salário..:-);-)"
ham  ,"Huh tão lento que eu te disse que chegaria há muito tempo, liao... Você só tem mais 2 dias, eu tenho mais 4, leh..."
ham  ,"Isso é legal, princesa! Vou cobrir seu rosto com esperma quente e pegajoso :)"
ham  ,O Big Brother realmente raspou o barril com essa chuva de desajustados sociais
ham  ,"Opa, acho que não tenho o suficiente... Vou verificar e depois falo..."
ham  ,S:)Faltam 8 minutos para o almoço:)
ham  ,"Ei. O que aconteceu? Você desligou seu celular o dia todo. Isso não é bom. Agora, se você se importa, me ligue amanhã."
ham  ,"K serve, Addie e eu estamos fazendo alguma arte, então estarei aqui quando você chegar em casa"
ham  ,Meus tios em Atlanta. Desejo a vocês um ótimo semestre.
ham  ,"Aiyo... A aula dela é tão cedo... Ainda estou dormindo, haha... Ok, vá para casa e confirme comigo..."
ham  ,Esqueci de dizer algo. Posso numerar as seções para ficar mais claro?
ham  ,"Sim. Qualquer coisa, se você não quiser, está tudo bem..."
ham  ,"Estou em casa, meu amor... Se você ainda estiver acordado... *beijo amoroso*"
ham  ,OLÁ PÊSSEGO! MEU BOLO TEM UM GOSTO DELICIOSO!
spam ,"JOGO GRÁTIS. Obtenha Rayman Golf 4 GRÁTIS no O2 Games Arcade. Primeiro, obtenha as configurações do seu jogo. Responda POST, depois salve e ative. Pressione a tecla 0 para o Arcade. Termos aplicáveis"
ham  ,"Vai ter uma festinha aqui em casa mais tarde, você está interessado?"
ham  ,Jason disse que seria legal se a gente pegasse algumas coisas na casa dele em uma hora
spam ,"Seu celular tem 10 meses? Atualize para os últimos telefones com câmera/vídeo GRATUITAMENTE. MANTENHA SEU MESMO NÚMERO, ganhe minutos/textos extras grátis. Envie SIM para uma ligação"
ham  ,Eu (Career Tel) adicionei você como um contato no INDYAROCKS.COM para enviar SMS GRÁTIS. Para remover da lista telefônica - sms NÃO para &lt;#&gt;
ham  ,Já cheguei lá.
ham  ,Não sei perguntar ao meu irmão. Nada problema alguma coisa que. Só eu disse.
ham  ,K:)eng balançando em cinzas:)
ham  ,Que horas são para o albergue do Xin?
ham  ,"Bom dia, minha querida Shijutta. Tenha um ótimo e bem-sucedido dia."
spam ,Compre Space Invaders 4 uma chance de ganhar orig Arcade Game console. Pressione 0 para Games Arcade (taxa WAP padrão) Veja o2.co.uk/games 4 Termos + configurações. Nenhuma compra
ham  ,Ah k:) depois dessa colocação aí ah?
ham  ,"Não para posse, especialmente não para primeira infração"
ham  ,"Não só para dirigir, mesmo por muitos motivos ela é chamada de BBD... é isso, Chikku, então o que há de errado com o resfriado comum... ouvi falar da violência do Vinobanagar? Qual é a condição? E você? Algum problema?"
