label,message
ham  ,"Ahhh... ¡acabo de despertar! Tuve una mala pesadilla sobre ti, así que no me gustas ahora mismo :) No sabía nada sobre la noche de comedia, pero supongo que estoy preparado para ello."
ham  ,Soy Vivek:) Recibí una llamada de tu número.
ham  ,¿Por qué no llamaste para tu almuerzo?
ham  ,"Lo que quiero decir es que me fui demasiado temprano para comprobarlo, porque trabajo de 9 a 6."
ham  ,quiero &lt;#&gt; rs da:)lo tienes?
ham  ,"Un poco de tu sonrisa es mi alegría, una gota de tu lágrima es mi dolor, una parte de tu corazón es mi vida, un corazón como el mío te cuidará por siempre como mi BUEN AMIGO."
ham  ,"Sí, vale..."
ham  ,Quiero ver tu lindo coño...
spam ,Estimado titular de un voucher: Disfrute de su próxima comida por nuestra cuenta. Utilice el siguiente enlace en su computadora para disfrutar de una experiencia gastronómica 2x1: http://www.vouch4me.com/etlp/dining.asp
ham  ,"Hay algunas personas en el juego, estoy en el centro comercial con Iouri y Kaila."
spam ,¡URGENTE! Estamos intentando ponernos en contacto contigo. El sorteo de hoy muestra que has ganado un premio GARANTIZADO de 2000 £. Llama al 09058094507 desde un teléfono fijo. Reclama el 3030. Válido solo durante 12 horas.
spam ,"Puede donar £2,50 al fondo de apoyo a las víctimas del tsunami asiático de UNICEF enviando un mensaje de texto con la palabra DONATE al 864233. Se añadirán £2,50 a su próxima factura."
ham  ,El futuro no es lo que planeamos para mañana.....! es el resultado de lo que hacemos hoy...! Haz lo mejor en el presente... disfruta el futuro.
ham  ,"Iré, quiero ir a casa mañana. Después de eso, iré. Esto es lo que me dijo que tenía que hacer. No dijo nada."
ham  ,Se supone que nos reuniremos para hablar sobre nuestro viaje... ¿Crees que Xuhui te lo dijo? Por la tarde. Pensé que podríamos ir a tomar una lección después de eso.
ham  ,"¡Hola, entra en línea! Usa msn... Estamos todos ahí"
ham  ,Estoy bien. Espero que estés bien. Cuídate.
ham  ,"Ups, estaba en la ducha cuando llamaste. Oye, se derrumbó un estacionamiento en el hospital universitario. Mira, no estoy loco. Cosas así SUCEDEN."
ham  ,"Aiyo, eres una pobrecita... ¿Entonces no quieres comer? ¿Ya te bañaste?"
ham  ,Sí... Sabía que esto sucedería hace mucho tiempo.
ham  ,¡Eres hermosa! ¡Sigue subiendo esas fotos! ¡Gracias!
ham  ,"Un niño llegó tarde a casa. Su padre: ""EL PODER DE LA AMISTAD"""
ham  ,"JADE, SOY PAUL. ¿POR QUÉ NO ME ENVIÓ UN MENSAJE DE TEXTO? ¿ME RECUERDAS DE BARMED? ¡QUIERO HABLAR CONTIGO! ENVÍAME UN MENSAJE DE TEXTO"
ham  ,Pasaré el año nuevo con mi hermano y su familia. Quedamos en reunirnos la semana que viene. ¿Estás listo para que te mimen? :)
ham  ,"Entonces, ¿qué harás hoy?"
ham  ,Dije que está bien. Lo siento.
ham  ,Dormiste? Creo que esta hora (&lt;#&gt; pm) no es peligrosa
ham  ,El trabajo en red está ahí.
spam ,goldviking (29/M) te invita a ser su amigo. Responde SÍ-762 o NO-762 Verlo: www.SMS.ac/u/goldviking ¿STOP? Envía STOP FRND al 62468
ham  ,No dejes que estudiar te estrese. L8r.
ham  ,Eso es lo que tienes que hacer para mantenerme ocupado...
ham  ,"No hay prisas. No estoy trabajando. Estoy en la escuela, así que si nos apuramos, pasaremos hambre."
ham  ,¿Qué canal:-):-):):-).
ham  ,¿Entonces me estás diciendo que podría haber sido tu verdadero Valentín y no lo fui? ¡¡Nunca me eliges por NADA!!
spam ,"Premio falso de £350: los números de Voda de hoy que terminan en XXXX han sido seleccionados para recibir un premio de £350. Si encuentra un número coincidente, llame al 08712300220 y mencione el código de reclamo 3100. Tarifas estándar de la aplicación"
ham  ,"¡Lo logramos! El horario de llegada a Taunton es a las 12:30, como estaba previsto. ¡Espero que no haya ningún problema! ¡Qué bueno verte! :-xx"
ham  ,Tengo hambre comprar algo para casa...
ham  ,"HOLA KATE, ESPERO QUE ESTÉS BIEN... TE DARE UN BUEN ALMUERZO. SAL A TOMAR UNA BEBIDA EN LA CIUDAD... ¿PUEDES IR A BAJAR UN POQUITO? LA GENTE DEL TRABAJO ESTARÁ ALLÍ. ME ENCANTA PETEXXX."
ham  ,Mi disco solo se puede leer. Necesito escribir.
ham  ,Acabo de buscarlo y Addie regresa el lunes. Qué lástima ser ella.
ham  ,Feliz año nuevo. Espero que estés teniendo un buen semestre.
ham  ,Explanada lor. ¿Dónde más...?
ham  ,¿Puedes hablar conmigo?
ham  ,"Hmph. Adelante, gran jugador."
ham  ,"Bueno, no es como si hubieras llamado a alguien ""punto"". Eso hubiera sido peor."
ham  ,"No. Desde que Ayo viajó, se olvidó de su chico."
ham  ,¿Aún estás por aquí? ¿Quieres recogerlo más tarde?
spam ,"CDs 4u: Felicitaciones, ha ganado £ 500 en vales de regalo de CD o £ 125 de regalo garantizado y entrada gratuita al sorteo semanal de £ 100 xt MUSIC al 87066 TnC www.ldew.com1win150ppmx3age16"
ham  ,"Hay alguien aquí que tiene un Toyota Camry de un año como el del señor Olayiwola. El kilometraje es de 500 km. Está limpio, pero necesito saber por cuánto se venderá. Si puedo reunir el dinero para comprarlo, ¿cuánto tiempo tardaré en venderlo después de aterrizar? Vuelve a llamar."
ham  ,¿Adivina en qué pub estoy? ¡Estoy tan feliz como un cerdo en un trébol o como sea que diga el dicho!
ham  ,LLEGARE PRONTO
ham  ,"Oh, k... Vendré mañana."
ham  ,"Haz el tonto, no engañes a los demás, ¿de acuerdo?"
ham  ,"Mi número de móvil. Por favor, envíe un SMS con su ID de correo. Transmita saludos a Achan, amma.Rakhesh.Qatar."
ham  ,"Por cierto, ""rencontre"" es reencontrarse. Las montañas no..."
spam ,"Has GANADO un premio garantizado de £1000 en efectivo o £2000. Para reclamar tu premio, llama a nuestro representante de atención al cliente al 08714712412 entre las 10:00 y las 19:00 horas. Coste: 10 céntimos."
ham  ,¿Asistes a tus clases de conducir cuántas veces por semana y qué día?
ham  ,"Tío G, solo quería saber cómo estás. Que tengas un mes gratificante."
ham  ,"¡Hola, muchacho! ¡Vaya! Te extraño hoy. Me gustaría enviarte un mensaje de texto y recordarte que estoy pensando en ti... Y que eres amado... *beso cariñoso*"
ham  ,"Creo que los otros dos todavía necesitan conseguir efectivo, pero definitivamente podemos estar listos a las 9."
ham  ,Hola chicas... ¿Queréis reuniros para cenar esta noche?
spam ,Estimado 0776xxxxxxx: Te han invitado a XCHAT. ¡Este es nuestro último intento de contactarte! Envía un mensaje de texto con la palabra CHAT al 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 años
ham  ,¡Cariño! ¿Qué estás haciendo? ¿Dónde estás? ¿Con quién estás hablando? ¿Piensas en mí? ¿Estás siendo un buen chico? ¿Me extrañas? ¿Me amas?
ham  ,¡Genial! ¿Cómo está la oficina hoy?
ham  ,"Está bien, podemos aguantar un poco más. ¿Habrá más pronto?"
ham  ,:-( ruido de cachorro triste
ham  ,"Sí, es posible, pero no lo intentes. Por favor, no se lo digas a nadie."
ham  ,"De todos modos, avísame cuando estés cerca porque necesito una excusa para ir a espiar a la gente en Sarasota."
ham  ,Dónde estás. Qué pasa
ham  ,Iba a preguntarte jajaja pero creo que es a las 7
spam ,"Actualmente, su saldo en efectivo es de 500 libras. Para maximizar su ingreso de efectivo, envíe ahora GO al 86688 por solo 150 p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL"
spam ,PRIVADO! Su estado de cuenta del año 2003 muestra 800 puntos S.I.M. sin canjear. Llame al 08715203685 Código de identificación: 4xx26 Caduca el 13/10/04
ham  ,Ve a perseguirla y atropéllala mientras cruza la calle.
spam ,"Me gustaría contarte mis fantasías más oscuras y profundas. Llámame al 09094646631 por solo 60p/min. Para dejar de recibir mensajes de texto, llama al 08712460324 (tarifa fija)"
ham  ,¿El viernes próximo tienes permiso para ir a Hagal? ¿Recibes alguna noticia de tu lugar de trabajo?
ham  ,"Oye... Muy inconveniente para tu hermana, ¿no?"
ham  ,"Ok, lo vl... ¿Sabes que me aprobaron Adsense?"
ham  ,"*Fue muy bueno verte el otro día, amiga. ¡Te he extrañado!"
ham  ,Quiero ir a perumbavoor
ham  ,"¿Cuántas veces lo dije en el escenario? Todos se reían. No escuchaste, ajá."
spam ,No lo vas a creer pero es verdad. ¡Es increíble! Responde G ahora para aprender cosas realmente sorprendentes que te dejarán boquiabierto. Desde O2FWD solo 18p/txt
ham  ,(No lo escuchaste de mi)
ham  ,Gracias por estar ahí para hablar conmigo el sábado. Eres muy querido para mí. Valoro mucho tenerte como hermano y modelo a seguir.
ham  ,"Por favor, aclare si el boleto de ida y vuelta abierto que tengo se puede preparar para que regrese a Kerala."
spam ,Natalie (20/F) te invita a ser su amiga. Responde SÍ-165 o NO-165 Verla: www.SMS.ac/u/natalie2k9 ¿PARAR? Envía STOP FRND al 62468
ham  ,Ella se escapó con un hombre más joven. Tendremos lindos bebés juntos :)
spam ,"¡Jamster! Para obtener tu fondo de pantalla gratis, envía un mensaje de texto con la palabra HEART al 88888 ahora. Se aplican los términos y condiciones. Solo para mayores de 16 años. ¿Necesitas ayuda? Llama al 08701213186."
ham  ,O ic lol. Deberías jugar 9 puertas alguna vez
ham  ,"No sé, mi papá dijo que vendría a casa para traernos el almuerzo. Sí, iré contigo. Te llamaré cuando llegue a la escuela."
ham  ,"Hemos enviado a JD para Servicio al Cliente y Ejecutivo de Cuentas a su dirección de correo electrónico. Para obtener más detalles, contáctenos."
ham  ,Deseos: vas al médico para que te examine el hígado. Y te pones un poco a la moda. Te arreglas el pelo. Eso es todo.
ham  ,Hmmm... ¿Aún no tenemos abridor?
ham  ,"Sí, básicamente, en cualquier momento de la próxima semana puedes alejarte de tu mamá y levantarte antes de las 3."
ham  ,"Edison dijo con razón: ""Un tonto puede hacer más preguntas de las que un hombre sabio puede responder"". Ahora ya sabes por qué todos nos quedamos sin palabras durante ViVa... GM,GN,GE,GNT:-)"
ham  ,Votaré por donde mi corazón me guíe.
ham  ,"Con mi hermana lor... Acabamos de ver ""Job italiano""."
ham  ,"Tic, tic, tic... ¿Dónde estás? ¡Podría morirme de soledad, lo sabes! *hace pucheros* *patalea* Te necesito..."
ham  ,"Jajaja, me conoces tan bien..."
spam ,Alquiler de línea a mitad de precio en los últimos móviles Orange con Bluetooth. Llama a MobileUpd8 para conocer las últimas ofertas. 08000839402 o llama al 2optout/LF56
ham  ,"Estoy en un tren de regreso desde Northampton, así que me temo que no. ¡Hoy me quedaré en el aire, jo jo! Sin embargo, estaré por aquí el miércoles. Por cierto, ¿te apetece ir al club de comedia esta semana?"
ham  ,Buenas noches da thangam. Realmente te extraño querida.
ham  ,"Hola, el próximo domingo a las 10:30 hay un curso básico de yoga... en Bugis... Podemos ir a eso... Introducción a Pilates el próximo sábado... Dime a qué hora estás libre."
ham  ,"Geeeee... Tu internet está muy mal hoy, ¿eh?"
spam ,Teléfonos con cámara de vídeo gratis con alquiler de línea a mitad de precio durante 12 meses y 500 minutos de conexión cruzada y 100 mensajes de texto. Llama a MobileUpd8 al 08001950382 o al 2OptOut/674
ham  ,Creo que la estoy molestando.
ham  ,"Lo siento, te llamaré más tarde. Estoy en una reunión, señor."
ham  ,No me he quedado en el huerto en el coche de mi padre. Voy a cenar ahora. ¿Vas? ¿Están libres esta noche?
ham  ,"Ok, yo también quiero ver el programa de las 9 pm..."
ham  ,No lo sé lei... Como dun haf...
ham  ,Pero tu hermano transfirió sólo &lt;#&gt; + &lt;#&gt; . Pa.
ham  ,"Te llamo más tarde. El servicio de Onwords Mtnl de la tarde tiene problemas en el sur de Bombay. Puedo escucharte, pero tú no puedes escucharme."
spam ,"83039 62735=£450 Se aplican los términos y condiciones de los vales de alojamiento para vacaciones en el Reino Unido. Para reclamar, debe proporcionar su número de reclamo, que es 15541"
ham  ,Habla con g y x sobre eso
ham  ,Hola queridos amigos... Este es mi nuevo y presente número... :) Por Rajitha Raj (Ranju)
spam ,5p 4 Canción de Children in Need de Alfie Moon en tu móvil. Cuéntaselo a tus amigos. Envía un mensaje de texto con el mensaje Tone Charity al 8007 para Nokia o Poly Charity para Poly: zed 08701417012 beneficio para caridad.
ham  ,¿Como en diferentes estilos?
spam ,GANA una juerga de compras de £200 cada SEMANA a partir de AHORA. 2 juega envía un mensaje de texto con la palabra STORE al 88039. SkilGme. TsCs08714740323 1¡Gana! edad16 £1.50porsemanasub.
ham  ,Buen día querido... duerme bien... cuídate... buenos sueños... Muah...
ham  ,Quiero enviar mensajes hoy. Eso es todo. Perdón si te lastimo.
spam ,"Este es el segundo intento de contratar a U. Ha ganado el premio mayor de esta semana, que consiste en £1000 en efectivo o £200 en premios. Simplemente llame al 09066361921"
ham  ,"Bueno, me alegro de que no te haya parecido totalmente desagradable... Jajaja"
ham  ,"Chico, no me hagas flashes ahora. Si vas a llamarme, llámame. Cómo señora. Cuídate."
spam ,¿Quieres un nuevo teléfono Nokia 3510i a color con entrega mañana? Con 300 minutos gratis a cualquier móvil + 100 mensajes de texto gratis + videocámara gratis. Responde o llama al 08000930705.
ham  ,"Mark trabaja mañana. Sale a las 5. Su trabajo está cerca de tu casa, así que puede reunirse contigo después."
ham  ,"Guarda tus problemas en tu corazón, porque nadie luchará por ti. Solo tú y tú tenéis que luchar por vosotros mismos y ganar la batalla. -VIVEKANAND- G 9t.. SD.. 
ham Sí, llámame si tienes un minuto 
ham HOLA, AMIGO, ¿ESTÁS DESPIERTA? ME SIENTO MUY BIEN. ACABO DE ENTERARME A TRAVÉS DE UNA CARTA DE QUE MAMÁ SE CASÓ EL 4 DE NOVIEMBRE A NUESTRAS ESPALDAS. ¡JODER, GENIAL! EGOÍSTA, PERRA DELICIOSA. DE TODOS MODOS, TE LLAMARÉ"""
ham  ,"Increíble: Si reorganizas estas letras, da el mismo significado... Dormitorio = Habitación sucia Astrónomo = Observador de la luna Los ojos = Ellos ven Resultados electorales = Mentiras, contemos Suegra = Mujer Hitler Once más dos = Doce más uno ¡Es increíble...!:-)"
ham  ,"Bueno, lo discutiremos más tarde... Te recojo a las 4, ¿no?"
ham  ,Hola feliz cumpleaños...
ham  ,"Lo siento, no pude atender tu llamada. ¿Podrías devolverme la llamada, por favor?"
ham  ,"Dios mío, si no es una cosa es otra. Mi gato tiene lombrices :/ ¿Cuándo acabará este mal día?"
ham  ,"Buenos días, tengo fiebre y disentería... no podré ir a la oficina hoy."
ham  ,No haré nada de.
ham  ,¿Qué tipo de cosas cantas?
ham  ,"San Andrés, crema de Virgilio"
ham  ,"No, no. Revisaré todas las habitaciones antes de realizar las actividades."
ham  ,"Mi fri ah... Okie lor, voy a salir de mi casa a hacer compras después de tt..."
ham  ,Gokila está hablando contigo jajaja:)
ham  ,"Hola Shanil, soy Rakhesh. Gracias. He cambiado el diamante sin cortar y lo dejo. Dino y Prem me han prestado un servicio excelente."
ham  ,K.k.este mes el cumpleaños de kotees ¿lo sabes?
ham  ,"Pero estoy realmente muy quebrado. Ninguna cantidad es demasiado pequeña, incluso &lt;#&gt;"
ham  ,"Lo siento, este es el teléfono de mi amigo y no lo escribí yo. Con cariño, Kate."
spam ,"TheMob>Haz clic en el enlace para obtener un juego premium de Pink Panther, el nuevo n.° 1 de Sugababes, una animación de cebra loca o un fondo de pantalla con capucha increíble, ¡todo GRATIS!"
ham  ,"Ah, bueno, eso confunde las cosas, ¿no? Pensé que ahora era amigo mío. Tal vez hice algo mal, pero ya lo invité, aunque tal vez no venga por dinero."
ham  ,"Está bien, llámame cuando estés cerca."
ham  ,"No, está bien. ¡Aunque tal vez me eche una siesta!"
spam ,Este mensaje es para su pedido de contenido móvil. Se ha reenviado porque el intento anterior falló debido a un error de red. Consultas a clientsqueries@netvision.uk.com
ham  ,"En otras noticias, después de insistirme para que le consiga marihuana durante una semana, Andrés no tiene dinero. HAUGHAIGHGTUJHYGUJ"
ham  ,"Un chico amaba a una chica. La apoyaba, pero a ella no le importaba. Le daba cartas, pero sus amigas las tiraban. De nuevo, el chico decidió acercarse a la chica, y en ese momento un camión se dirigía a toda velocidad hacia ella. Cuando estaba a punto de atropellar a la chica, el chico corrió como el demonio y la salvó. Ella le preguntó: ""¿Cómo puedes correr tan rápido?"". El chico respondió: ""Boost es el secreto de mi energía"" y al instante la chica gritó: ""Nuestra energía"". Vivieron felices juntos bebiendo Boost todos los días. Moraleja de la historia: tengo mensajes gratuitos:D;): buena chica."
ham  ,"Quiero comprar un automóvil BMW con urgencia... es muy urgente, pero hay escasez de &lt;#&gt; lacs. No hay ninguna fuente para cobrar esa cantidad. &lt;#&gt; lacs... ese es mi problema."
ham  ,¡Lánzame a tu fiesta de descanso! Blacko de Londres
ham  ,REALMENTE NECESITO BESARTE TE EXTRAÑO MI BEBÉ DE TU BEBÉ PARA TODA LA VIDA
ham  ,La señal de madurez no es cuando empezamos a decir grandes cosas... Sino cuando empezamos a entender las cosas pequeñas... *QUE TENGAS UNA BUENA NOCHE* BSLVYL
ham  ,"Oh, tienes muchas responsabilidades."
spam ,Tienes 1 mensaje nuevo. Llama al 08715205273
ham  ,Ya he llegado a sch...
spam ,¡Solo en diciembre! ¿Tuviste tu móvil durante 11 meses o más? ¡Tienes derecho a actualizarlo a la última cámara a color para móvil de forma gratuita! Llama a The Mobile Update VCo GRATIS al 08002986906
ham  ,¿Definitivamente necesitas un módulo de humanidades? ¿Quieres tomar otros módulos primero?
ham  ,Argh ¿por qué carajo no hay nadie en la ciudad? ;_;
spam ,"Consigue 3 tonos Lions England, responde lionm 4 mono o lionp 4 poly. 4 más van 2 www.ringtones.co.uk, el original y mejor. Tonos 3GBP. Se aplican tarifas del operador de red."
ham  ,¡Gracias! ¡Me llena de tranquilidad y seguridad total!
ham  ,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...que significa lo mismo aquí....
ham  ,¿Estas conduciendo o entrenando?
ham  ,"Jajaja, de verdad. Le dijo a mi papá que tengo cáncer."
spam ,PRIVADO! Su estado de cuenta del año 2003 correspondiente al número 078
ham  ,"Ups, ¡lo tenía!, &lt;#&gt; ?"
ham  ,NO ESTOY SUFICIENTEMENTE EN CONCRETO PARA LLAMAR. ¿DEBO SALIR DE LA UNIVERSIDAD A LAS 6 Y TOMAR UN AUTOBÚS A TU CASA?
ham  ,"Hola Chikku, envía unos lindos mensajes."
ham  ,"Es imposible discutir con él y siempre me trata como a su sumisa, como si nunca me hubiera liberado... Lo cual hizo y se lo recordaré si es necesario."
ham  ,"Después de mi trabajo ah... Entonces son las 6 más lor... Estás trabajando como un oso... Entonces vamos al huerto lor, no hay otro lugar adonde ir liao..."
ham  ,"A los maravillosos Okors, que tengan un gran mes. Los apreciamos y les deseamos lo mejor cada día. MojiBiola"
ham  ,Porque me aburro y no quiero estudiar.
ham  ,"¿Qué pasa el miércoles por la noche? Entonces tendré 3 años, ¡pero solo hasta las 9!"
ham  ,"Rosa para rojo, rojo para sangre, sangre para corazón, corazón para ti. Pero tú para mí... Envía esto a todos tus amigos... Incluyéndome a mí... Si te gusto... Si vuelves, 1- ¡Eres pobre en relación! 2- Necesitas a alguien que te apoye 3- Eres amigo de muchos 4- Alguien te ama 5+- Alguien está rezando a Dios para casarse contigo. :-) Pruébalo..."
ham  ,"De todos modos, ¿dónde estás y qué estás haciendo?"
ham  ,"Qué fastidio. Iré a tu casa para que puedas peinarme. Lo harás gratis, ¿no?"
ham  ,Sigue sin funcionar. Y esta vez también intenté agregar ceros. Eso fue lo que ahorré. La verificación es &lt;#&gt;
ham  ,"Hmm... No sé, tal vez una bolsa para llevar que no sea demasiado pequeña. O cualquier cosa, excepto perfume, algo que pueda conservar."
ham  ,"Recién me uní el sábado, así que comenzamos el entrenamiento hoy :)"
ham  ,Lo siento * estaba en la tienda de comestibles.
ham  ,Hay algunos pubs agradables cerca de aquí o ¿hay un Frankie n Bennys cerca del cine Warner?
spam ,"¡HAS GANADO! Tus vacaciones 4* en la Costa del Sol o £5000 esperan ser recogidas. Llama al 09050090044 ahora para reclamarlas. SAE, TC s, PO Box 334, Stockport, SK38xh, Coste £1,50/pm, Máx. 10 min."
ham  ,Sí... No he estado allí antes... ¿Quieres ir a hacer yoga? Puedo llamar para reservar.
ham  ,"Oh, cállate. Dios mío, ayer soñé que tenía dos hijos, ambos varones. Estaba muy enojada. No solo por los niños, sino por el hecho de que fueran varones. Incluso le dije a Mark en mi sueño que estaba cambiando pañales porque no me iban a dar una deuda en la cara."
ham  ,"Sí, me imagino que sería muy amable, a diferencia de otros médicos que tratan a sus pacientes como pavos."
spam ,¡GRATIS durante la primera semana! Tono Nokia n.° 1 para tu móvil todas las semanas. Solo envía un mensaje de texto con la palabra NOKIA al 8077. Comienza a enviar mensajes de texto y avísale a tus amigos. www.getzed.co.uk PO Box 36504 W45WQ 16+ norm150p/tono
ham  ,"Ahora que ya empezaste, no pares. Solo reza por más buenas ideas y cualquier cosa que vea que pueda ayudarte, te enviaré un enlace."
ham  ,"Hola cariño, estoy en el teléfono de Helen. Voy a llamar a los Príncipes esta noche. Por favor, ven. Te quiero, Kate."
ham  ,Estoy en la oficina ahora da:)¿dónde estás?
ham  ,"Aiyar, eres una pobrecita... Te doy mi apoyo, k... ¡Jia, tú! Pensaré en ti..."
ham  ,"Oh, sin quererlo, no fue un mal momento. Genial. ¡Los trenes siguen el juego! Avisarán con quince minutos de antelación."
spam ,"Prepare su jardín para el verano con una selección GRATUITA de bulbos y semillas de verano por valor de 33,50 £ solo con The Scotsman este sábado. Para dejar de visitar go2 notxt.co.uk"
ham  ,K..entonces ven cuando quieras y también dile a Vikky que venga cuando tengas tiempo libre..:-)
ham  ,Por favor llámame papá. ¿Qué pasa?
ham  ,"Feliz año nuevo para ti y tu familia...que este nuevo año traiga felicidad, estabilidad y tranquilidad a tu vibrante y colorida vida:):)"
ham  ,No hay problema con la renovación. Lo haré de inmediato pero no conozco sus datos.
ham  ,No lo sé. Ahora mismo estoy sentado en el estacionamiento de una tienda llorando a lágrima viva porque siento que soy un fracaso en todo. Nadie me quiere y ahora siento que te estoy fallando.
ham  ,"Aún no me he ido, así que probablemente estaré aquí hasta la cena."
ham  ,Me gusta &lt;#&gt; misma pregunta
ham  ,MI NOCHEVIEJA FUE BIEN. FUI A UNA FIESTA CON MI NOVIO. ¿QUIÉN ES ESTE SI THEN? HOLA
ham  ,"Señor, necesito la fecha de nacimiento de Velusamy y los detalles de las instalaciones bancarias de la empresa."
ham  ,K k:) chatea conmigo por sms.
ham  ,"Vendré en el auto de Karnan. Por favor, espere hasta las 6:00 p. m. e iré directamente al médico."
ham  ,"No, pero el reproductor de Blu-ray puede."
ham  ,Ok... ¿Entonces nos vemos más tarde?
ham  ,"Jajaja, no. Solo necesito canjear mis nitros. ¡Apúrate, ven antes de que me estrelle!"
ham  ,Solo envíame un mensaje de texto. Hablaremos por Skype más tarde.
ham  ,"Ok, no hace falta preguntar."
spam ,"¡Felicitaciones! ¡Ya tienes dos videoteléfonos móviles 3G! Llama al 09063458130 ahora mismo. Chatea por video con tus amigos, juega juegos Java, descarga música de Polyph, no te quedes sin conexión. bx420. ip4. 5we. 150p"
ham  ,¿Aún tienes clases? ¿En la escuela?
ham  ,¿Por qué no lo cree? Ya le dije que es verdad. Creo que debe venir a vernos y luego creer.
ham  ,"¿Oh, cargaste la cámara?"
ham  ,"¡Tengo un poco de sal, puedes frotarla en mis heridas abiertas si quieres!"
ham  ,Ahora voy a almorzar.
ham  ,"Ahora estoy en la escuela y estaré en el laboratorio haciendo algunas cosas, llámame cuando termine."
ham  ,"Oh, k... Vendré mañana."
ham  ,"Está bien, envíame un mensaje esta noche y veremos qué pasa."
ham  ,tú 2.
ham  ,Anegamiento en el desierto. Implicaciones geoambientales.
ham  ,"Raji, por favor hazme un favor. Transmítele mis mejores deseos de cumpleaños a Nimya. Por favor. Hoy es su cumpleaños."
ham  ,"La empresa es muy buena, el ambiente es estupendo y la comida es muy buena :)"
ham  ,"Muy extraño. Ahora estoy viendo el segundo, pero estoy en la cama. Dulces sueños, te extraño."
spam ,SUBASTA DE SMS: ¡Hoy se subastará un Nokia 7250 NUEVO! ¡La subasta es GRATIS! ¡Únase y participe! Envíe un mensaje de texto con la palabra NOKIA al 86021 ahora.
ham  ,"Hola, espero que ambos estén bien. Dijo que me enviaría un mensaje de texto y no lo ha hecho. ¿Lo has visto? Bájame con delicadeza, por favor."
ham  ,"¡Cariño! ¡Yo también te amo, joder! ¿Sabes? Joder, fue tan bueno escuchar tu voz. Lo necesito tanto. Lo anhelo. No puedo tener suficiente. Te adoro, Ahmad *besos*"
ham  ,Estoy seguro de que estoy en casa de mis familiares. Envíame un mensaje de texto. Por favor:-)
ham  ,Ya se los envié ¿les gustan?
ham  ,"Joder, tengo que dejar de dormir, ¿qué tal?"
ham  ,"Ahora estoy en la ciudad, así que tomaré el MRT más tarde."
ham  ,Acabo de cocinar un salmón bastante bueno a la tuya.
ham  ,Subí el mío a Facebook
ham  ,¿A QUÉ HORA TRABAJAS?
ham  ,Okie
spam ,Entrada gratuita en 2 concursos semanales para tener la oportunidad de ganar un iPod. Envíe un mensaje de texto con el texto POD al 80182 para participar (tarifa estándar de mensajes de texto). Se aplican los términos y condiciones. Llame al 08452810073 para obtener más detalles. 18+
spam ,"Nuestros registros indican que usted podría tener derecho a una compensación de 5000 libras por el accidente que tuvo. Para reclamar 4 libras gratis, responda con la palabra CLAIM a este mensaje. 2. Deje de enviar el mensaje de texto STOP"
ham  ,"Lo siento, llamaré más tarde."
ham  ,Oh oh... Entonces muz cambia el plan liao... Vuelve a tener que hablar con yan jiu otra vez...
ham  ,"Soy Wylie, ¿estás en Tampa o Sarasota?"
ham  ,Ok... tómate tu tiempo y disfruta tu cena...
ham  ,"Darren estaba diciendo que si te encuentras con él, entonces no nos encontraremos para cenar. Porque si más tarde te vas, te sentirás incómodo. Entonces te encontrarás con él para almorzar."
spam ,"Asusta a tu grupo con una colección de Halloween de un mensaje con un logotipo y una imagen, además de un tono espeluznante gratuito. Envía un mensaje de texto con la palabra CARD SPOOK al 8007 zed 08701417012150p por logotipo o imagen."
ham  ,¡Me gusta lo barato! Pero estoy dispuesto a gastar un poco más en vino si eso te hace sentir mejor.
ham  ,Ella está bien. He tenido problemas con su teléfono. Funciona con el mío. ¿Podrías enviarle otra solicitud de amistad?
ham  ,"Uf, me duele la pierna. Seguro que te pasaste, mon."
spam ,Llama a Alemania por tan solo 1 penique el minuto. Llama desde una línea fija a través del número de acceso 0844 861 85 85. Sin prepago. ¡Acceso directo! www.telediscount.co.uk
spam ,"¡HAS GANADO! Tus vacaciones 4* en la Costa del Sol o £5000 esperan ser recogidas. Llama al 09050090044 ahora para reclamarlas. SAE, TC s, PO Box 334, Stockport, SK38xh, Coste £1,50/pm, Máx. 10 min."
ham  ,¿QUÉ DESCUENTO PARA ESTUDIANTES PUEDES CONSEGUIR EN LIBROS?
ham  ,Estoy bien...absolutamente bien
ham  ,¿Cómo es que ella puede conseguirlo? Debería ser bastante difícil de adivinar.
spam ,¿Tienes tu móvil desde hace 11 meses? Actualízalo GRATIS a los últimos móviles con cámara a color de Orange y llama los fines de semana sin límite. Llama a Mobile Upd8 al número gratuito 08000839402 o 2StopTxt
ham  ,Llegaré a tu casa en &lt;#&gt; minutos
ham  ,"Cariño, te estoy respondiendo, ¿no me ves? Tal vez sea mejor que reinicies YM... Ya tengo la foto... ¡Es genial!"
ham  ,"Hola, ¿qué opinas sobre Match?"
ham  ,"Sé que estás pensando en malaria, pero tranquilo, los niños no pueden con la malaria. Ella habría estado peor y es gastroenteritis. Si toma suficiente para reemplazar la pérdida, su temperatura bajará. Y si le das medicamentos contra la malaria ahora, vomitará. Es una enfermedad que se autolimita, lo que significa que en unos días se detendrá por completo."
